"C_C_C_C_C_C_C_C_C_C_C_C_C_C1_4","LRGrain_B","LAND RATIO (LR) GRAIN","0.1 : 0.2 : 1.7","C_C_C_C_C_C_C_C_C_C_C_C_C_C1_4",0
"C_C_C_C_C_C_C_C_C_C_C_C_C1_4_1_1","LRSoy_A","LAND RATIO (LR) SOY","0.1 : 0.2 : 1.7","C_C_C_C_C_C_C_C_C_C_C_C_C1_4_1_1",0
"C_C_C_C_C_C_C_C_C_C_C_C1_4_1_1","LRSoy_B","LAND RATIO (LR) SOY","0.1 : 0.2 : 1.7","C_C_C_C_C_C_C_C_C_C_C_C1_4_1_1",0
"C_C_C_C_C_C_C_C_C_C_C_C_C_C_C1_4_1","LRSun_C","LAND RATIO (LR) SUNFLOWER","0.1 : 0.2 : 1.7","C_C_C_C_C_C_C_C_C_C_C_C_C_C_C1_4_1",0
"C_C_C_C_C_C_C_C_C_C_C_C_C1_2","LRSun_A","LAND RATIO (LR) WHEAT","0.1 : 0.2 : 1.7","C_C_C_C_C_C_C_C_C_C_C_C_C1_2",0
"C_C_C_C_C_C_C_C_C_C_C_C_C1_4_1","LRSun_B","LAND RATIO (LR) SUNFLOWER","0.1 : 0.2 : 1.7","C_C_C_C_C_C_C_C_C_C_C_C_C1_4_1",0
"C_C_C_C_C_C_C_C_C_C_C_C1_2","LRSun_D","LAND RATIO (LR) WHEAT","0.1 : 0.2 : 1.7","C_C_C_C_C_C_C_C_C_C_C_C1_2",0
"C_C_C_C_C_C_C_C_C_C_C_C_C_C_C_C1_4_1","LRTobac_A","LAND RATIO TOBACCO","0.1 : 0.2 : 1.7","C_C_C_C_C_C_C_C_C_C_C_C_C_C_C_C1_4_1",0
"C_C_C_C_C_C_C_C_C_C_C_C_C_C_C_C_C1_4_1","LRTobac_B","LAND RATIO TOBACCO","0.1 : 0.2 : 1.7","C_C_C_C_C_C_C_C_C_C_C_C_C_C_C_C_C1_4_1",0
"C_C_C_C_C_C24_1_1","MAR","MEAN ANNUAL RUN-OFF KM3 (1) (1)","0.0 : 12.0 : 180.0","C_C_C_C_C_C24_1_1=C_C_C_C_C1_1_1 * 135 / 948 ",0
"C968","NoHairSalons","C968: NO OF HAIR SALONS","0.0 : 20.0 : 500.0","C968",0
"C_C_C958","NumBrewers","C958: NO OF BREWERS","0.0 : 25.0 : 500.0","C_C_C958=C957 * 0.02",0
"C_C_C_C879","OtherFruitVegHA","C879:  OTHER F&V","0.0 : 840.0 : 6720.0","C_C_C_C879",0
"C_C_C_C_C_C879","OtherTobacHA","C879:  OTHER TOBACCO","0.0 : 840.0 : 6720.0","C_C_C_C_C_C879",0
"C_C_C_C_C_C_C_C_C_C_C_C32_1_3","PercBioDslSoy_A","PERC_AREASOYFORBIODIESEL","0.0 : 0.1 : 1.0","C_C_C_C_C_C_C_C_C_C_C_C32_1_3",0
"C_C_C_C_C_C_C_C_C_C_C_C_C32_1_3","PercBioDslSoy_B","PERC_AREASOYFORBIODIESEL","0.0 : 0.1 : 1.0","C_C_C_C_C_C_C_C_C_C_C_C_C32_1_3",0
"C_C_C_C_C_C_C_C_C_C_C_C32_1_2","PercBioDslSun_A","PERC_AREASUNFLOWERFORBIODIESEL","0.0 : 0.1 : 1.0","C_C_C_C_C_C_C_C_C_C_C_C32_1_2",0
"C_C_C_C_C_C_C_C_C_C_C_C_C32_1_2","PercBioDslSun_B","PERC_AREASUNFLOWERFORBIODIESEL","0.0 : 0.1 : 1.0","C_C_C_C_C_C_C_C_C_C_C_C_C32_1_2",0
"C_C_C_C_C_C_C_C_C_C_C_C32_1_1_2","PercBioEthCane_A","PERC_AREABIOETHANOL_SUGARCANE","0.0 : 0.1 : 1.0","C_C_C_C_C_C_C_C_C_C_C_C32_1_1_2",0
"C_C_C_C_C_C_C_C_C_C_C_C_C32_1_1_2","PercBioEthCane_B","PERC_AREABIOETHANOL_SUGARCANE","0.0 : 0.1 : 1.0","C_C_C_C_C_C_C_C_C_C_C_C_C32_1_1_2",0
"C_C_C_C_C_C_C_C_C_C_C_C32_1_1","PercBioEthGrain_A","PERC_AREABIOETHANOL_GRAIN","0.0 : 0.1 : 1.0","C_C_C_C_C_C_C_C_C_C_C_C32_1_1",0
"C_C_C_C_C_C_C_C_C_C_C_C_C32_1_1","PercBioEthGrain_B","PERC_AREABIOETHANOL_GRAIN","0.0 : 0.1 : 1.0","C_C_C_C_C_C_C_C_C_C_C_C_C32_1_1",0
"C_C_C_C_C_C_C_C_C_C_C_C_C32_1_1_1","PercBioEthWheat_A","PERC_AREABIOETHANOL_WHEAT  (1)","0.0 : 0.1 : 1.0","C_C_C_C_C_C_C_C_C_C_C_C_C32_1_1_1",0
"C_C_C_C_C_C_C_C_C_C_C_C32_1_1_1","PercBioEthWheat_B","PERC_AREABIOETHANOL_WHEAT  (1)","0.0 : 0.1 : 1.0","C_C_C_C_C_C_C_C_C_C_C_C32_1_1_1",0
"C888","PineHA","C888: PINE AREA","0.0 : 5250.0 : 42000.0","C888",0
"C_C_C_C_C_C36","PlnDamStor","DAMS: PLANNED WATER  STORAGE THIS YR (KM3)","0.0 : 25.0 : 250.0","C_C_C_C_C_C36=C_C_C_C_C31_2+C_C_C_C_C31",0
"C_C_C_C_C_C31","PlnStorAbs","PLANNED STORAGE  ABSTRACTION THIS YR","0.0 : 20.0 : 200.0","C_C_C_C_C_C31=C955+C956",0
"C956","PlnWatAbs","C956: PLANNED WATER ABSTRACTION WITHIN NELSPRUIT MAGISTERIAL  DISTRICT","0.0 : 2.0 : 30.0","C956",0
"C_C_C_C_C_C40","PlnWatAvail","PLANNED WATER AVAILABLE  THIS YR (MM3)","-210.0 : 37.0 : 493.0","C_C_C_C_C_C40=C_C_C_C_C38+C_C_C_C_C3_1_1",0
"C890","ProdRateMinInd","C890: MINING & INDUSTRY (PRODUCTION RATES)","0.0 : 18.75 : 150.0","C890",0
"C_C890","ProdRateSugMillMal_A","C890: SUGAR MILL MALELANE (PRODUCTION RATES)","0.0 : 18.75 : 150.0","C_C890",0
"C_C_C890","ProdRateSugMillMal_B","C890: SUGAR MILL MALELANE (PRODUCTION RATES)","0.0 : 18.75 : 150.0","C_C_C890",0
"C937","ProdWaterUseComAgri","C937: PRODUCTIVE WATER USE IN COMMERCIAL AGRICULTURE M3/A","0.0 : 55555555.5556 : 1000000000.0","C937=C_C_C_C_C_C_C_C_C_C_C_C_C26+C_C_C_C_C_C_C_C_C_C_C_C25_1",0
"C979","ProdWatIndustry","C979: PRODUCTIVE WATER USE  IN PULPMILLS, FORESTRY,  MINING & INDUSTRY WATER","0.0 : 15025000.0 : 300500000.0","C979=C894+C_C896",0
"C980","ProdWatSubs","C980: PRODUCTIVE SUBSISTENCE  WATER USE ADDED TO C979","0.0 : 16000000.0 : 320000000.0","C980=C979+C_C976",0
"C_C_C_C_C_C1_1_1","Rain","RAINFALL MM/A","0.0 : 120.0 : 1200.0","C_C_C_C_C_C1_1_1",0
"C_C_C_C_C_C_C_C_C_C_C_C_C8_3","RealCaneHA_A","REAL AREA PLANTED (SUGARCANE) (HA)","0.0 : 4.0 : 48.0","C_C_C_C_C_C_C_C_C_C_C_C_C8_3",0
"C_C_C_C_C_C_C_C_C_C_C_C8_3","RealCaneHA_B","REAL AREA PLANTED (SUGARCANE) (HA)","0.0 : 166.666666667 : 2000.0","C_C_C_C_C_C_C_C_C_C_C_C8_3",0
"C_C_C_C_C_C_C_C_C_C_C_C8_4","RealFruitHA_A","REAL AREA PLANTED (FRUIT & NUTS) (HA)","0.0 : 333.333333333 : 3000.0","C_C_C_C_C_C_C_C_C_C_C_C8_4",0
"C_C_C_C_C_C_C_C_C_C_C_C_C_C_C8_4","RealFruitHA_B","REAL AREA PLANTED (FRUIT & NUTS) (HA)","0.0 : 2.0 : 18.0","C_C_C_C_C_C_C_C_C_C_C_C_C_C_C8_4",0
"C_C_C_C_C_C_C_C_C_C_C_C_C_C4_2_2","RealFruitVegHA_A","REAL AREA PLANTED: FRUIT&VEG (HA)  (2)","0.0 : 2.0 : 16.0","C_C_C_C_C_C_C_C_C_C_C_C_C_C4_2_2",0
"C_C_C_C_C_C_C_C_C_C_C_C4_2_2","RealFruitVegHA_B","REAL AREA PLANTED: FRUIT&VEG (HA)  (2)","0.0 : 840.0 : 6720.0","C_C_C_C_C_C_C_C_C_C_C_C4_2_2",0
"C_C_C_C_C_C_C_C_C_C_C_C8","RealGrainHA_A","REAL AREA PLANTED (GRAIN) (HA)","0.0 : 20.0 : 200.0","C_C_C_C_C_C_C_C_C_C_C_C8",0
"C_C_C_C_C_C_C_C_C_C_C_C_C8","RealGrainHA_B","REAL AREA PLANTED (GRAIN) (HA)","0.0 : 80.0 : 800.0","C_C_C_C_C_C_C_C_C_C_C_C_C8",0
"C_C_C_C_C_C_C_C_C_C_C_C4_2_1_1","RealSoyHA_A","REAL AREA PLANTED: SOYBEANS (HA)","0.0 : 10.0 : 100.0","C_C_C_C_C_C_C_C_C_C_C_C4_2_1_1",0
"C_C_C_C_C_C_C_C_C_C_C_C_C4_2_1_1","RealSoyHA_B","REAL AREA PLANTED: SOYBEANS (HA)","0.0 : 1.0 : 10.0","C_C_C_C_C_C_C_C_C_C_C_C_C4_2_1_1",0
"C_C_C_C_C_C_C_C_C_C_C_C_C_C_C4_2_2","RealSunHA_A","REAL AREA PLANTED: SUNFLOWER (HA)  (2)","0.0 : 4.0 : 48.0","C_C_C_C_C_C_C_C_C_C_C_C_C_C_C4_2_2",0
"C_C_C_C_C_C_C_C_C_C_C_C_C4_2_2","RealSunHA_B","REAL AREA PLANTED: SUNFLOWER (HA)  (2)","0.0 : 4.0 : 48.0","C_C_C_C_C_C_C_C_C_C_C_C_C4_2_2",0
"C_C_C_C_C_C_C_C_C_C_C_C_C_C_C_C_C4_2_2","RealTobacHA_A","REAL AREA PLANTED: TOBACCO (HA)  (2)","0.0 : 15.0 : 120.0","C_C_C_C_C_C_C_C_C_C_C_C_C_C_C_C_C4_2_2",0
"C_C_C_C_C_C_C_C_C_C_C_C_C_C_C_C4_2_2","RealTobacHA_B","REAL AREA PLANTED: TOBACCO (HA)  (2)","0.0 : 840.0 : 6720.0","C_C_C_C_C_C_C_C_C_C_C_C_C_C_C_C4_2_2",0
"C_C_C_C_C_C_C_C_C_C_C_C_C_C8_4","RealWheatHA_A","REAL AREA PLANTED WHEAT(HA)","0.0 : 4.0 : 48.0","C_C_C_C_C_C_C_C_C_C_C_C_C_C8_4",0
"C_C_C_C_C_C_C_C_C_C_C_C_C8_4","RealWheatHA_B","REAL AREA PLANTED WHEAT(HA)","0.0 : 4.0 : 48.0","C_C_C_C_C_C_C_C_C_C_C_C_C8_4",0
"C897","RetFlowPerc_A","C897: % RETURN FLOW","0.0 : 5.0 : 50.0","C897=C_C_C894*0.5",0
"C898","RetFlowPerc_B","C898: % RETURN FLOW","0.0 : 5.0 : 50.0","C898=C_C894*1.1",0
"C957","RurHouse","C957: RURAL HOUSEHOLDS","0.0 : 1000.0 : 25000.0","C957",0
"C_C_C885","RurPop_A","C885: RURAL POPULATION  (M3/A)","0.0 : 20000.0 : 300000.0","C_C_C885",0
"C_C_C_C885","RurPop_B","C885: RURAL POPULATION  (M3/A)","0.0 : 20000.0 : 300000.0","C_C_C_C885",0
"C885","RurPop_C","C885: URBAN POPULATION  (M3/A)","0.0 : 20000.0 : 300000.0","C885",0
"C938","SumDirectVAD","C938: ADDITUP  DIRECT VAD (R)","0.0 : 300000000.0 : 3000000000.0","C938=C_C_C_C_C_C_C_C_C_C_C_C30+C_C_C_C_C_C_C_C_C_C_C_C_C30",0
"C_C_C_C880","SunHA","C880: SUNFLOWER","0.0 : 4.0 : 48.0","C_C_C_C880",0
"C_C_C_C_C_C3","Temperature","TEMPERATURE RANGE (DEGREES CELCIUS)","15.0 : 2.0 : 35.0","C_C_C_C_C_C3",0
"C939","TotalVAD","C939:  TOTAL VAD (R)","0.0 : 800000000.0 : 8000000000.0","C939=C_C_C_C_C_C_C_C_C_C_C_C30_1+C_C_C_C_C_C_C_C_C_C_C_C_C30_1",0
"C_C_C_C_C_C_C_C_C_C_C_C_C9","TotBioDslProd_A","TOTAL BIODIESEL PRODN (LITRES)","0.0 : 4000.0 : 40000.0","C_C_C_C_C_C_C_C_C_C_C_C_C9=C_C_C_C_C_C_C_C_C_C_C_C_C41_2 + C_C_C_C_C_C_C_C_C_C_C_C_C41_3_2",0
"C_C_C_C_C_C_C_C_C_C_C_C9","TotBioDslProd_B","TOTAL BIODIESEL PRODN (LITRES)","0.0 : 4000.0 : 40000.0","C_C_C_C_C_C_C_C_C_C_C_C9=C_C_C_C_C_C_C_C_C_C_C_C41_2+C_C_C_C_C_C_C_C_C_C_C_C41_3_2",0
"C_C_C_C_C_C_C_C_C_C_C_C_C8_3_1_1_1_2_1","TotBioEthProd_A","TOTAL BIOETHANOL_PRODN (LITRES)","0.0 : 500000.0 : 5000000.0","C_C_C_C_C_C_C_C_C_C_C_C_C8_3_1_1_1_2_1=C_C883 + C_C_C_C_C_C_C_C_C_C_C_C_C8_3_1_1_1_2",0
"C_C_C_C_C_C_C_C_C_C_C_C8_3_1_1_1_2_1","TotBioEthProd_B","TOTAL BIOETHANOL_PRODN (LITRES)","0.0 : 280000.0 : 2800000.0","C_C_C_C_C_C_C_C_C_C_C_C8_3_1_1_1_2_1=C883+C_C_C_C_C_C_C_C_C_C_C_C8_3_1_1_1_2",0
"C_C_C_C_C_C_C_C_C_C_C_C12","TotBioFuelProd_A","TOTAL BIOFUEL PRODUCTION (LITRES)","0.0 : 150000.0 : 3000000.0","C_C_C_C_C_C_C_C_C_C_C_C12=C_C_C_C_C_C_C_C_C_C_C_C8_3_1_1_1_2_1+C_C_C_C_C_C_C_C_C_C_C_C9",0
"C_C_C_C_C_C_C_C_C_C_C_C_C12","TotBioFuelProdDry_B","TOTAL BIOFUEL PRODUCTION (LITRES): DRYLAND CROPS","0.0 : 260000.0 : 5200000.0","C_C_C_C_C_C_C_C_C_C_C_C_C12=C_C_C_C_C_C_C_C_C_C_C_C_C8_3_1_1_1_2_1 + C_C_C_C_C_C_C_C_C_C_C_C_C9",0
"C976","TotEarnSubs","C976: TOTAL EARNINGS  FROM SUBSISTENCE (R)","0.0 : 2000000.0 : 40000000.0","C976=C975+C973",0
"C981","TotProdWatNelspruit","C981: TOTAL WATER PRODUCTIVELY  USED IN NELSPRUIT MAGISTERIAL  DISTRICT IN ALL SECTORS","0.0 : 66000000.0 : 1320000000.0","C981=C980+C937",0
"C_C_C_C_C_C_C_C_C_C_C_C27_1","TotVADCereal_A","TOT VAD:  MAIZE & WHEAT (1)","0.0 : 1250000.0 : 12500000.0","C_C_C_C_C_C_C_C_C_C_C_C27_1=C_C_C_C_C_C_C_C_C_C_C_C17_1+C_C_C_C_C_C_C_C_C_C_C_C13_1",0
"C_C_C_C_C_C_C_C_C_C_C_C_C27_1","TotVADCereal_B","TOT VAD:  MAIZE & WHEAT (1)","0.0 : 2420000.0 : 24200000.0","C_C_C_C_C_C_C_C_C_C_C_C_C27_1=C_C_C_C_C_C_C_C_C_C_C_C_C17_1 + C_C_C_C_C_C_C_C_C_C_C_C_C13_1",0
"C_C_C_C_C_C_C_C_C_C_C_C_C30_1","TotVADDry","TOTAL VAD:  DRYLAND CROPS (1) (R/A)","0.0 : 6000000.0 : 120000000.0","C_C_C_C_C_C_C_C_C_C_C_C_C30_1= C_C_C_C_C_C_C_C_C_C_C_C_C29_1+C950",0
"C951","TotVADDryTobac","C951: TOTAL VAD DRYLAND TOBACCO","0.0 : 1000000.0 : 22000000.0","C951=C936*5.4*8",0
"C_C_C_C_C_C_C_C_C_C_C_C29_1","TotVADFruitCane_A","TOT VAD:  SUGARCANE & FRUIT& NUTS (1) (R/A)","0.0 : 104000000.0 : 1040000000.0","C_C_C_C_C_C_C_C_C_C_C_C29_1=C_C_C_C_C_C_C_C_C_C_C_C18_1+C_C_C_C_C_C_C_C_C_C_C_C28_1",0
"C_C_C_C_C_C_C_C_C_C_C_C_C29_1","TotVADFruitCane_B","TOT VAD:  SUGARCANE & FRUIT& NUTS (1) (R/A)","0.0 : 3500000.0 : 70000000.0","C_C_C_C_C_C_C_C_C_C_C_C_C29_1=C_C_C_C_C_C_C_C_C_C_C_C_C18_1 + C_C_C_C_C_C_C_C_C_C_C_C_C28_1",0
"C_C_C_C_C_C_C_C_C_C_C_C30_1","TotVADIrr","TOTAL VAD:  IRRIGATED CROPS (1) (R/A)","0.0 : 305250000.0 : 3052500000.0","C_C_C_C_C_C_C_C_C_C_C_C30_1=C_C_C_C_C_C_C_C_C_C_C_C29_1+1*C_C945",0
"C953","TotVadWC","C953: TOTAL VAD WESTERN CAPE (R)","0.0 : 1000000000.0 : 10000000000.0","C953=C_C944+C939",0
"C886","TotWaterUse_A","C886:TOTAL WATER USE","0.0 : 47058823.5294 : 800000000.0","C886=C954+C896",0
"C_C886","TotWaterUse_B","C886:TOTAL WATER USE","0.0 : 47058823.5294 : 800000000.0","C_C886=C_C954 + C_C_C896",0
"C_C976","TotWatUseSubs","C976: TOTAL WATER-USE: SUBSISTENCE (M3)","0.0 : 24000.0 : 600000.0","C_C976=C_C975 + C_C973",0
"C_C_C_C_C_C_C_C_C_C_C_C_C18_1","TVADCaneRA_A","TVAD SUGARCANE (1) (R/A)","0.0 : 30000.0 : 660000.0","C_C_C_C_C_C_C_C_C_C_C_C_C18_1=C_C_C_C_C_C_C_C_C_C_C_C_C21 * 9.910000",0
"C_C_C_C_C_C_C_C_C_C_C_C18_1","TVADCaneRA_B","TVAD SUGARCANE (1) (R/A)","0.0 : 50000000.0 : 500000000.0","C_C_C_C_C_C_C_C_C_C_C_C18_1=C_C_C_C_C_C_C_C_C_C_C_C21*9.910000",0
"C_C942","TVADFor","C942: TVAD FORESTRY","0.0 : 175100000.0 : 1751000000.0","C_C942=C895 * 17.51",0
"C_C944","TVADForMin","C944: TVAD FORESTRY  & MINING","0.0 : 177260000.0 : 1772600000.0","C_C944=C_C942 + C_C943",0
"C_C_C_C_C_C_C_C_C_C_C_C_C28_1","TVADFruitRA_A","TVAD: FRUIT &  NUTS (1)(R/A)","0.0 : 10000.0 : 220000.0","C_C_C_C_C_C_C_C_C_C_C_C_C28_1=C_C_C_C_C_C_C_C_C_C_C_C_C22 * 5.400000",0
"C_C_C_C_C_C_C_C_C_C_C_C28_1","TVADFruitRA_B","TVAD: FRUIT &  NUTS (1)(R/A)","0.0 : 54000000.0 : 540000000.0","C_C_C_C_C_C_C_C_C_C_C_C28_1=C_C_C_C_C_C_C_C_C_C_C_C22*5.400000",0
"C_C_C_C_C_C_C_C_C_C_C_C13_1","TVADGrainRA_A","TVAD GRAIN (1) (R/A)","0.0 : 1000000.0 : 10000000.0","C_C_C_C_C_C_C_C_C_C_C_C13_1=C_C_C_C_C_C_C_C_C_C_C_C19*5.400000",0
"C_C_C_C_C_C_C_C_C_C_C_C_C13_1","TVADGrainRA_B","TVAD GRAIN (1) (R/A)","0.0 : 2200000.0 : 22000000.0","C_C_C_C_C_C_C_C_C_C_C_C_C13_1=C_C_C_C_C_C_C_C_C_C_C_C_C19 * 5.400000",0
"C_C945","TVADIrrAgri","C945: TOTAL VAD IRRIGATED AGRICULTURE (R)","0.0 : 202000000.0 : 2020000000.0","C_C945=C_C941+C_C_C_C_C_C_C_C_C_C_C_C27_1",0
"C_C943","TVADMin","C943:TVAD MINING","0.0 : 2160000.0 : 21600000.0","C_C943=C894 * 5.4 * 16",0
"C_C941","TVADTobac_A","C941: TVAD TOBACCO","0.0 : 200000000.0 : 2000000000.0","C_C941=C934 * 5.4 * 8",0
"C_C_C_C_C_C_C_C_C_C_C_C17_1","TVADWheatRA_A","TVAD WHEAT (1) (R/A)","0.0 : 250000.0 : 2500000.0","C_C_C_C_C_C_C_C_C_C_C_C17_1=C_C_C_C_C_C_C_C_C_C_C_C20*5.400000",0
"C_C_C_C_C_C_C_C_C_C_C_C_C17_1","TVADWheatRA_B","TVAD WHEAT (1) (R/A)","0.0 : 11000.0 : 253000.0","C_C_C_C_C_C_C_C_C_C_C_C_C17_1=C_C_C_C_C_C_C_C_C_C_C_C_C20 * 5.400000",0
"C_C885","UrbPop","C885: URBAN POPULATION  (M3/A)","0.0 : 20000.0 : 300000.0","C_C885",0
"C_C_C_C_C_C_C_C_C_C_C_C_C_C_C16","UrbPopWatUse_A","URBAN POPULATION  WATER USE (M3/A)","0.0 : 400000.0 : 8000000.0","C_C_C_C_C_C_C_C_C_C_C_C_C_C_C16=C_C_C_C885 * 25",0
"C_C_C_C_C_C_C_C_C_C_C_C16","UrbPopWatUse_B","URBAN POPULATION  WATER USE (M3/A)","0.0 : 3000000.0 : 60000000.0","C_C_C_C_C_C_C_C_C_C_C_C16=C885*200",0
"C_C_C_C_C_C_C_C_C_C_C_C_C_C16","UrbPopWatUse_C","URBAN POPULATION  WATER USE (M3/A)","0.0 : 400000.0 : 8000000.0","C_C_C_C_C_C_C_C_C_C_C_C_C_C16=C_C_C885 * 25",0
"C_C_C_C_C_C_C_C_C_C_C_C_C16","UrbPopWatUse_D","URBAN POPULATION  WATER USE (M3/A)","0.0 : 3000000.0 : 60000000.0","C_C_C_C_C_C_C_C_C_C_C_C_C16=C_C885 * 200",0
"C_C_C_C_C_C_C_C_C_C_C_C_C29","VADCaneFruitRA_A","VAD: SUGARCANE & FRUIT& NUTS (R/A)","0.0 : 25000.0 : 700000.0","C_C_C_C_C_C_C_C_C_C_C_C_C29=C_C_C_C_C_C_C_C_C_C_C_C_C18 + C_C_C_C_C_C_C_C_C_C_C_C_C28",0
"C_C_C_C_C_C_C_C_C_C_C_C29","VADCaneFruitRA_B","VAD: SUGARCANE & FRUIT& NUTS (R/A)","0.0 : 25000000.0 : 250000000.0","C_C_C_C_C_C_C_C_C_C_C_C29=C_C_C_C_C_C_C_C_C_C_C_C18+C_C_C_C_C_C_C_C_C_C_C_C28",0
"C_C_C_C_C_C_C_C_C_C_C_C18","VADCaneRA_A","VAD SUGARCANE (R/A)","0.0 : 5000000.0 : 50000000.0","C_C_C_C_C_C_C_C_C_C_C_C18=C_C_C_C_C_C_C_C_C_C_C_C21*0.920000",0
"C_C_C_C_C_C_C_C_C_C_C_C_C18","VADCaneRA_B","VAD SUGARCANE (R/A)","0.0 : 20400.0 : 510000.0","C_C_C_C_C_C_C_C_C_C_C_C_C18=C_C_C_C_C_C_C_C_C_C_C_C_C21 * 0.920000",0
"C_C_C_C_C_C_C_C_C_C_C_C27","VADCerealsRA_A","VAD: MAIZE & WHEAT (R/A)","0.0 : 250000.0 : 5000000.0","C_C_C_C_C_C_C_C_C_C_C_C27=C_C_C_C_C_C_C_C_C_C_C_C13+C_C_C_C_C_C_C_C_C_C_C_C17",0
"C_C_C_C_C_C_C_C_C_C_C_C_C27","VADCerealsRA_B","VAD: MAIZE & WHEAT (R/A)","0.0 : 880000.0 : 8800000.0","C_C_C_C_C_C_C_C_C_C_C_C_C27=C_C_C_C_C_C_C_C_C_C_C_C_C13 + C_C_C_C_C_C_C_C_C_C_C_C_C17",0
"C942","VADFor","C942: VAD FORESTRY","0.0 : 13450000.0 : 134500000.0","C942=C895*1.345",0
"C_C_C_C_C_C_C_C_C_C_C_C28","VADFruitVegRA_A","VAD FRUIT, NUTS, VEG (R/A)","0.0 : 20000000.0 : 200000000.0","C_C_C_C_C_C_C_C_C_C_C_C28=C_C_C_C_C_C_C_C_C_C_C_C22*1.836000",0
"C_C_C_C_C_C_C_C_C_C_C_C_C28","VADFruitVegRA_B","VAD FRUITS & NUTS (R/A)","0.0 : 3000.0 : 63000.0","C_C_C_C_C_C_C_C_C_C_C_C_C28=C_C_C_C_C_C_C_C_C_C_C_C_C22 * 1.836000",0
"C_C_C_C_C_C_C_C_C_C_C_C13","VADGrainRA_A","VAD GRAIN (R/A)","0.0 : 200000.0 : 4000000.0","C_C_C_C_C_C_C_C_C_C_C_C13=C_C_C_C_C_C_C_C_C_C_C_C19*1.836000",0
"C_C_C_C_C_C_C_C_C_C_C_C_C13","VADGrainRA_B","VAD GRAIN (R/A)","0.0 : 800000.0 : 8000000.0","C_C_C_C_C_C_C_C_C_C_C_C_C13=C_C_C_C_C_C_C_C_C_C_C_C_C19 * 1.836000",0
"C943","VADMin","C943:VAD MINING","0.0 : 800000.0 : 8000000.0","C943=C894*1.836*16",0
"C941","VADTobac","C941: VAD TOBACCO","0.0 : 30000000.0 : 600000000.0","C941=C934*1.836*8",0
"C948","VADTobacR","C948: VAD TOBACCO (R)","0.0 : 500000.0 : 10000000.0","C948=C936*1.836*8",0
"C_C_C_C_C_C_C_C_C_C_C_C17","VADWheatRA_A","VAD WHEAT (R/A)","0.0 : 50000.0 : 1000000.0","C_C_C_C_C_C_C_C_C_C_C_C17=C_C_C_C_C_C_C_C_C_C_C_C20*1.836000",0
"C_C_C_C_C_C_C_C_C_C_C_C_C17","VADWheatRA_B","VAD WHEAT (R/A)","0.0 : 8000.0 : 80000.0","C_C_C_C_C_C_C_C_C_C_C_C_C17=C_C_C_C_C_C_C_C_C_C_C_C_C20 * 1.836000",0
"C944","VASForMin","C944: VAD FORESTRY  & MINING","0.0 : 10000000.0 : 150000000.0","C944=C942+C943",0
"C966","VegGardEarnings","C966: EARNINGS FROM  VEG GARDENS","0.0 : 80000.0 : 2000000.0","C966=C959*13",0
"C958","VegGardens","C958: VEG GARDENS","0.0 : 500.0 : 12000.0","C958=C957*0.295",0
"C_C892","WasteWatTreat_A","C892: WASTEWATER  TREATMENT WORKS (M3/A)","0.0 : 2000000.0 : 22000000.0","C_C892=2 * C_C885 * 100 / 1000",0
"C892","WasteWatTreat_B","C892: WASTEWATER  TREATMENT WORKS (M3/A)","0.0 : 2000000.0 : 22000000.0","C892=2*C885*100/1000",0
"C_C896","WatAbsIndMinForIncRF","C_C896: WATER ABSTRACTION FORESTRY, INDUSTRY, MINING  ( INCL RETURN FLOWS)","0.0 : 30000000.0 : 300000000.0","C_C896=C901*1000000+C895",0
"C_C_C_C_C_C3_1_1","WatBalance","WATER BALANCE INCLUDING  DAM ALLOCATIONS (70MM3/A)  FROM OUTSIDE CATCHMENT  AREA YR MM3","-150.0 : 8.13953488372 : 200.0","C_C_C_C_C_C3_1_1=C_C_C_C_C24-C956",0
"C_C_C_C_C_C881","WaterRatio_A","C881: WATER RATIO","0.0 : 40.0 : 400.0","C_C_C_C_C_C881",0
"C_C_C_C_C881","WaterRatio_B","C881: WATER RATIO","0.0 : 40.0 : 400.0","C_C_C_C_C881",0
"C_C_C894","WaterUse_C","C_C_C894: WATER USE","0.0 : 3.0 : 24.0","C_C_C894",0
"C894","WaterUse_A","C894: WATER USE","0.0 : 31250.0 : 250000.0","C894",0
"C_C894","WaterUse_B","C_C894: WATER USE","0.0 : 2.0 : 16.0","C_C894",0
"C895","WaterUse_D","C895: WATER USE","0.0 : 10000000.0 : 100000000.0","C895=C888*1125+C889*1125",0
"C932","WaterUseAlienVeg","C932: WATER USE: ALIEN VEGETATION MM3","0.0 : 10.0 : 100.0","C932=0.17868*C931",0
"C899","WaterUseRF_A","C899: WATER USE INCL RETURN FLOWS","-80.0 : 10.0 : 80.0","C899=C_C_C894-C897",0
"C900","WaterUseRF_B","C900: WATER USE INCL  RETURN FLOWS","-80.0 : 10.0 : 80.0","C900=C_C894-C898",0
"C936","WaterUseTobac_A","C936: WATER USE: TOBACCO","0.0 : 25000.0 : 500000.0","C936=C_C_C_C_C_C_C_C_C_C_C_C_C_C_C_C_C4_2_2*3938",0
"C_C936","WaterUseTobac_B","C936: WATER USE: TOBACCO","0.0 : 25000.0 : 500000.0","C_C936=C_C_C_C_C_C_C879* 3938",0
